timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716628146752,158,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2344,861,10,10,null,0,4998,0
1716628151749,158,/actions/Order.action-102,200,,Thread Group 1-3,text,true,,2344,861,10,10,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,157,0,0
1716628146815,179,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2342,861,10,10,null,0,5001,0
1716628151815,179,/actions/Order.action-102,200,,Thread Group 1-6,text,true,,2342,861,10,10,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,178,0,0
1716628146873,179,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2342,861,10,10,null,0,4989,0
1716628151862,179,/actions/Order.action-102,200,,Thread Group 1-2,text,true,,2342,861,10,10,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,178,0,0
1716628151861,149,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,1921,1491,10,10,null,0,5013,0
1716628156872,149,/actions/Order.action-108,200,,Thread Group 1-5,text,true,,1921,1491,10,10,https://petstore.octoperf.com/actions/Order.action,147,0,0
1716628151861,151,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,1915,1491,10,10,null,0,5012,0
1716628156872,151,/actions/Order.action-108,200,,Thread Group 1-10,text,true,,1915,1491,10,10,https://petstore.octoperf.com/actions/Order.action,149,0,0
1716628151887,150,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,1920,1491,10,10,null,0,5005,0
1716628156890,150,/actions/Order.action-108,200,,Thread Group 1-7,text,true,,1920,1491,10,10,https://petstore.octoperf.com/actions/Order.action,148,0,0
1716628151889,152,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1918,1491,10,10,null,0,5001,0
1716628156889,152,/actions/Order.action-108,200,,Thread Group 1-1,text,true,,1918,1491,10,10,https://petstore.octoperf.com/actions/Order.action,151,0,0
1716628151890,154,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,1916,1491,10,10,null,0,5000,0
1716628156888,154,/actions/Order.action-108,200,,Thread Group 1-4,text,true,,1916,1491,10,10,https://petstore.octoperf.com/actions/Order.action,154,0,0
1716628151896,154,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,1918,1491,10,10,null,0,5014,0
1716628156908,154,/actions/Order.action-108,200,,Thread Group 1-8,text,true,,1918,1491,10,10,https://petstore.octoperf.com/actions/Order.action,153,0,0
1716628151895,156,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,1916,1491,10,10,null,0,5015,0
1716628156909,156,/actions/Order.action-108,200,,Thread Group 1-9,text,true,,1916,1491,10,10,https://petstore.octoperf.com/actions/Order.action,155,0,0
1716628151908,160,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,1924,1491,10,10,null,0,5002,0
1716628156909,160,/actions/Order.action-108,200,,Thread Group 1-3,text,true,,1924,1491,10,10,https://petstore.octoperf.com/actions/Order.action,159,0,0
1716628151995,173,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,1920,1491,10,10,null,0,5011,0
1716628157005,173,/actions/Order.action-108,200,,Thread Group 1-6,text,true,,1920,1491,10,10,https://petstore.octoperf.com/actions/Order.action,172,0,0
1716628152042,175,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1921,1491,10,10,null,0,4996,0
1716628157037,175,/actions/Order.action-108,200,,Thread Group 1-2,text,true,,1921,1491,10,10,https://petstore.octoperf.com/actions/Order.action,174,0,0
1716628157023,152,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2147,837,10,10,null,0,5011,0
1716628162034,152,/actions/Order.action-110,200,,Thread Group 1-10,text,true,,2147,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,151,0,0
1716628157022,152,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2144,837,10,10,null,0,5012,0
1716628162034,152,/actions/Order.action-110,200,,Thread Group 1-5,text,true,,2144,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,151,0,0
1716628157042,147,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2141,837,10,10,null,0,5011,0
1716628162053,147,/actions/Order.action-110,200,,Thread Group 1-1,text,true,,2141,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,146,0,0
1716628157043,150,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2139,837,10,10,null,0,5008,0
1716628162052,150,/actions/Order.action-110,200,,Thread Group 1-4,text,true,,2139,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,149,0,0
1716628157041,151,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2149,837,10,10,null,0,5011,0
1716628162052,151,/actions/Order.action-110,200,,Thread Group 1-7,text,true,,2149,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,147,0,0
1716628157063,149,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2143,837,10,10,null,0,5004,0
1716628157066,149,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2141,837,10,10,null,0,5001,0
1716628162068,149,/actions/Order.action-110,200,,Thread Group 1-8,text,true,,2143,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,149,0,0
1716628162068,149,/actions/Order.action-110,200,,Thread Group 1-9,text,true,,2141,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,149,0,0
1716628157070,155,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2139,837,10,10,null,0,5013,0
1716628162084,155,/actions/Order.action-110,200,,Thread Group 1-3,text,true,,2139,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,154,0,0
1716628157178,175,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2147,837,10,10,null,0,5012,0
1716628162190,175,/actions/Order.action-110,200,,Thread Group 1-6,text,true,,2147,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,173,0,0
1716628157213,175,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2147,837,10,10,null,0,5008,0
1716628162222,175,/actions/Order.action-110,200,,Thread Group 1-2,text,true,,2147,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,174,0,0
1716628162188,392,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,4205,2526,10,10,null,0,3,0
1716628162190,260,/actions/Account.action-112,200,,Thread Group 1-5,text,true,,2254,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,129,0,0
1716628162190,129,/actions/Account.action-112-0,302,,Thread Group 1-5,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,129,0,0
1716628162320,130,/actions/Account.action-112-1,200,,Thread Group 1-5,text,true,,2024,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,129,0,0
1716628162451,132,/actions/Catalog.action-116,200,,Thread Group 1-5,text,true,,1951,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,130,0,0
1716628162188,394,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-10,,true,,4203,2526,10,10,null,0,3,0
1716628162189,261,/actions/Account.action-112,200,,Thread Group 1-10,text,true,,2251,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,130,0,0
1716628162189,130,/actions/Account.action-112-0,302,,Thread Group 1-10,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,130,0,0
1716628162320,130,/actions/Account.action-112-1,200,,Thread Group 1-10,text,true,,2021,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,129,0,0
1716628162451,133,/actions/Catalog.action-116,200,,Thread Group 1-10,text,true,,1952,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,131,0,0
1716628162201,390,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,4209,2526,10,10,null,0,3,0
1716628162202,257,/actions/Account.action-112,200,,Thread Group 1-1,text,true,,2258,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,127,0,0
1716628162202,127,/actions/Account.action-112-0,302,,Thread Group 1-1,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,127,0,0
1716628162329,130,/actions/Account.action-112-1,200,,Thread Group 1-1,text,true,,2028,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,129,0,0
1716628162460,133,/actions/Catalog.action-116,200,,Thread Group 1-1,text,true,,1951,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,131,0,0
1716628162204,394,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-7,,true,,4204,2526,10,10,null,0,2,0
1716628162203,395,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,4213,2526,10,10,null,0,2,0
1716628162204,258,/actions/Account.action-112,200,,Thread Group 1-7,text,true,,2252,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,128,0,0
1716628162203,262,/actions/Account.action-112,200,,Thread Group 1-4,text,true,,2261,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,130,0,0
1716628162204,128,/actions/Account.action-112-0,302,,Thread Group 1-7,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,128,0,0
1716628162203,130,/actions/Account.action-112-0,302,,Thread Group 1-4,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,130,0,0
1716628162333,129,/actions/Account.action-112-1,200,,Thread Group 1-7,text,true,,2022,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,128,0,0
1716628162334,131,/actions/Account.action-112-1,200,,Thread Group 1-4,text,true,,2031,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,129,0,0
1716628162463,136,/actions/Catalog.action-116,200,,Thread Group 1-7,text,true,,1952,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,135,0,0
1716628162466,133,/actions/Catalog.action-116,200,,Thread Group 1-4,text,true,,1952,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,131,0,0
1716628162218,433,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-9,,true,,4204,2526,10,10,null,0,1,0
1716628162218,268,/actions/Account.action-112,200,,Thread Group 1-9,text,true,,2255,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,134,0,0
1716628162218,134,/actions/Account.action-112-0,302,,Thread Group 1-9,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,134,0,0
1716628162353,133,/actions/Account.action-112-1,200,,Thread Group 1-9,text,true,,2025,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,132,0,0
1716628162487,165,/actions/Catalog.action-116,200,,Thread Group 1-9,text,true,,1949,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,160,0,0
1716628162218,434,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,,4212,2526,10,10,null,0,3,0
1716628162218,272,/actions/Account.action-112,200,,Thread Group 1-8,text,true,,2258,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,134,0,0
1716628162218,134,/actions/Account.action-112-0,302,,Thread Group 1-8,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,134,0,0
1716628162353,137,/actions/Account.action-112-1,200,,Thread Group 1-8,text,true,,2028,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,136,0,0
1716628162491,162,/actions/Catalog.action-116,200,,Thread Group 1-8,text,true,,1954,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,161,0,0
1716628162239,420,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,4203,2526,10,10,null,0,3,0
1716628162240,278,/actions/Account.action-112,200,,Thread Group 1-3,text,true,,2249,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,135,0,0
1716628162240,135,/actions/Account.action-112-0,302,,Thread Group 1-3,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,135,0,0
1716628162376,142,/actions/Account.action-112-1,200,,Thread Group 1-3,text,true,,2019,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,141,0,0
1716628162519,142,/actions/Catalog.action-116,200,,Thread Group 1-3,text,true,,1954,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,141,0,0
1716628162366,469,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,4211,2526,10,10,null,0,3,0
1716628162367,312,/actions/Account.action-112,200,,Thread Group 1-6,text,true,,2259,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,153,0,0
1716628162367,153,/actions/Account.action-112-0,302,,Thread Group 1-6,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,153,0,0
1716628162520,159,/actions/Account.action-112-1,200,,Thread Group 1-6,text,true,,2029,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,158,0,0
1716628162681,157,/actions/Catalog.action-116,200,,Thread Group 1-6,text,true,,1952,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,156,0,0
1716628162398,476,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,4209,2526,10,10,null,0,1,0
1716628162398,317,/actions/Account.action-112,200,,Thread Group 1-2,text,true,,2255,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,156,0,0
1716628162398,156,/actions/Account.action-112-0,302,,Thread Group 1-2,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,156,0,0
1716628162555,160,/actions/Account.action-112-1,200,,Thread Group 1-2,text,true,,2025,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,158,0,0
1716628162716,159,/actions/Catalog.action-116,200,,Thread Group 1-2,text,true,,1954,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,158,0,0
1716628162665,11455,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2074,693,10,10,null,0,5006,11325
1716628167669,11455,/actions/Catalog.action-73,200,,Thread Group 1-3,text,true,,2074,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,11454,0,11325
1716628162602,11664,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2072,693,10,10,null,0,5010,11407
